batch_id,tensile_strength_MPa,machine_temperature_C,cycle_time_sec,inter_failure_hours,defects_per_batch,surface_defects_per_m2,pass_fail,items_passed_per_lot50,sensor_voltage_V,raw_material_purity_pct,load_stress_MPa,humidity_pct
1283,532.75,169.93,114.09,26.37,2,3,1,49,3.5099,97.392,330.11,45.3
1284,537.22,191.14,155.48,45.8,2,2,1,48,3.4665,99.373,274.06,44.33
1285,505.85,174.07,35.0,39.74,1,0,1,45,3.3867,98.274,309.58,48.77
1286,496.04,195.52,27.58,90.82,4,2,1,47,3.7004,97.465,355.09,47.59
1287,486.95,182.69,130.53,6.37,2,2,1,46,3.4785,98.22,300.18,47.53
1288,529.14,183.52,50.38,20.71,2,0,1,49,3.2362,98.958,319.99,44.92
1289,500.14,180.61,3.02,201.0,2,2,1,45,3.365,99.067,337.44,45.52
1290,481.25,182.98,28.21,17.07,1,2,1,47,3.3372,99.16,285.62,49.22
1291,526.99,194.93,12.36,31.89,2,3,1,50,3.7325,98.424,301.79,47.66
1292,564.87,167.59,28.55,72.48,3,3,1,47,3.5885,99.167,275.42,53.64
1293,519.89,193.94,27.35,87.36,2,2,1,45,3.5362,98.275,312.3,45.7
1294,535.09,187.37,39.27,173.07,1,2,1,49,3.504,98.518,318.47,48.25
1295,521.47,176.55,19.86,71.16,0,2,1,47,3.5901,98.897,324.16,44.39
1296,518.22,177.47,8.08,187.2,3,3,1,45,3.6529,98.064,344.62,46.62
1297,536.54,196.73,31.53,115.59,3,3,1,50,3.5326,97.184,311.4,46.88
1298,514.78,178.38,79.79,14.4,3,2,1,47,3.763,97.875,284.64,42.78
1299,524.81,176.93,49.08,20.4,2,3,1,48,3.7861,98.56,290.62,41.77
1300,525.79,192.96,18.59,68.94,5,1,1,48,3.7972,97.481,293.23,48.21
1301,507.97,187.37,123.37,60.68,4,3,1,47,3.6016,97.371,314.57,47.27
1302,537.86,178.43,109.48,163.3,4,3,1,50,3.7596,97.733,361.7,52.34
1303,516.85,186.52,10.57,104.31,1,2,1,47,3.4427,97.08,308.42,45.02
1304,506.4,177.82,1.81,58.95,4,6,1,50,3.7158,98.859,340.23,40.03
1305,529.66,192.71,60.85,22.47,1,0,1,48,3.7455,97.647,307.49,45.06
1306,503.83,192.43,79.11,30.87,3,0,1,48,3.7425,97.311,284.45,48.85
1307,520.51,188.72,154.7,102.82,3,0,1,48,3.6985,98.748,292.04,34.39
1308,519.84,187.53,99.26,66.08,3,1,1,48,3.444,99.107,293.96,44.97
1309,539.55,197.33,41.29,86.81,1,1,1,46,3.2953,97.05,307.31,48.33
1310,528.54,185.0,33.98,22.46,4,1,1,45,3.4004,97.584,318.92,46.17
1311,519.55,176.73,1.27,130.49,6,1,1,46,3.6604,99.363,295.51,43.21
1312,534.72,188.15,12.75,229.7,4,5,1,48,3.3397,97.963,327.39,38.99
1313,545.02,199.6,27.7,35.8,0,4,1,46,3.487,99.346,333.04,44.94
1314,530.04,177.9,44.56,81.16,2,3,1,45,3.5392,97.686,304.21,38.88
1315,520.19,182.47,36.66,445.22,1,1,1,48,3.5623,97.545,330.2,48.37
1316,496.39,187.92,61.08,48.64,1,1,1,48,3.7614,97.535,267.27,45.31
1317,500.83,184.62,14.77,108.48,3,0,1,49,3.5969,97.213,258.12,52.47
1318,514.51,178.12,37.45,11.34,2,2,1,48,3.6718,99.241,328.32,35.23
1319,509.03,192.85,4.15,111.77,4,3,1,45,3.5491,99.45,300.72,43.3
1320,516.63,201.24,24.02,11.27,2,4,1,47,3.7001,99.386,358.48,48.67
1321,521.02,186.37,62.41,383.99,1,1,1,47,3.3582,99.13,307.96,50.71
1322,529.53,178.67,53.2,150.91,3,0,0,49,3.3259,99.117,287.99,48.87
1323,518.73,174.16,210.22,186.23,2,1,1,49,3.7558,98.653,347.11,40.23
1324,528.76,186.81,14.65,146.13,5,0,1,48,3.6161,99.066,324.43,42.59
1325,521.16,192.73,31.03,106.91,1,2,1,45,3.6029,97.521,344.07,33.82
1326,484.44,188.33,17.99,71.72,4,2,1,48,3.4804,97.97,297.1,45.23
1327,503.09,184.98,26.14,234.55,4,0,1,46,3.426,98.602,318.02,50.82
1328,517.41,180.88,87.51,377.13,0,0,1,49,3.5334,99.187,290.74,45.04
1329,498.23,177.35,51.87,82.95,2,0,1,47,3.2723,98.651,271.59,47.88
1330,530.8,190.84,96.34,321.77,4,0,1,47,3.4728,99.098,326.33,47.75
1331,547.55,191.4,10.24,105.06,0,1,1,46,3.4732,98.185,299.95,43.42
1332,541.94,174.18,92.99,92.76,1,4,1,50,3.523,98.793,288.09,32.84
1333,516.16,196.13,2.77,72.72,1,2,1,49,3.5808,99.45,279.46,51.7
1334,546.83,189.02,98.76,28.18,3,2,1,49,3.7744,97.384,314.02,47.16
1335,522.68,194.8,17.96,0.45,1,3,1,45,3.5913,99.317,311.41,38.75
1336,513.93,175.61,17.0,33.17,1,2,0,49,3.7302,98.306,299.36,46.85
1337,508.96,175.44,32.29,85.53,3,2,1,50,3.5338,98.608,295.17,46.0
1338,514.56,183.96,127.12,57.36,3,4,1,48,3.5762,99.195,326.85,51.56
1339,513.01,188.52,2.2,71.41,7,2,1,48,3.2419,98.024,255.39,47.36
1340,523.07,197.57,19.54,473.4,2,3,1,46,3.28,98.047,323.88,47.38
1341,522.89,189.94,87.39,51.74,2,0,1,45,3.5478,98.318,320.23,46.0
1342,520.05,183.3,22.69,72.22,2,4,1,48,3.4374,97.048,282.93,41.15
1343,527.86,177.82,9.99,17.2,3,1,1,45,3.6793,98.242,267.44,48.36
1344,541.43,193.61,24.89,5.9,9,2,1,47,3.5259,97.728,322.95,44.87
1345,537.09,178.25,21.92,179.22,3,3,1,49,3.7294,99.32,284.18,40.24
1346,493.27,196.4,111.15,101.47,2,4,1,45,3.7834,97.219,344.61,41.7
1347,474.03,183.01,64.58,171.61,2,1,1,47,3.2886,98.148,356.6,39.32
1348,536.82,196.13,31.65,19.48,1,2,1,48,3.4369,99.369,319.39,50.3
1349,495.4,189.75,200.44,101.79,2,0,1,47,3.599,99.253,307.77,54.89
1350,515.95,184.04,28.17,35.11,2,2,1,48,3.3833,98.753,305.18,50.78
1351,498.94,181.36,2.7,31.06,1,3,1,49,3.3602,98.473,272.47,46.88
1352,487.56,182.61,13.69,1.39,3,3,1,47,3.6882,97.702,303.71,44.67
1353,529.75,188.0,25.78,16.76,1,1,1,46,3.7882,97.917,299.91,43.55
1354,533.66,185.54,7.68,44.4,0,3,1,47,3.6643,97.225,296.0,40.07
1355,509.62,180.84,132.67,14.92,2,1,1,49,3.5142,98.965,318.62,54.73
1356,473.36,183.84,65.52,511.04,6,3,1,45,3.4655,97.81,312.89,39.83
1357,510.17,185.55,14.06,44.29,2,3,1,50,3.5238,98.669,327.3,40.75
1358,527.05,170.1,40.21,16.76,1,3,1,48,3.4777,97.894,300.24,44.02
1359,493.38,188.21,57.52,26.64,1,1,1,49,3.5017,98.161,323.26,44.44
1360,523.3,178.14,127.57,106.32,3,1,1,50,3.3221,98.388,310.17,48.01
1361,519.72,176.93,96.03,7.94,1,1,1,48,3.7422,99.005,323.12,41.63
1362,530.43,173.19,32.58,238.04,2,4,1,47,3.6527,97.528,308.29,35.06
1363,522.15,172.44,67.06,390.85,1,1,1,46,3.6086,97.997,349.12,43.84
1364,502.48,175.51,37.16,34.0,3,1,1,43,3.77,97.325,256.28,44.18
1365,541.54,180.04,36.2,71.76,2,0,1,46,3.3706,97.189,323.76,43.77
1366,517.15,198.67,5.48,2.69,4,1,1,48,3.2487,98.512,328.84,43.71
1367,519.51,181.32,6.07,122.84,3,4,1,47,3.6957,97.473,282.13,43.25
1368,503.2,186.24,33.93,64.12,2,1,1,46,3.7991,97.149,350.15,38.38
1369,512.02,187.8,14.09,37.77,4,2,1,48,3.5471,99.243,310.49,52.31
1370,504.07,185.92,0.96,27.81,2,1,1,46,3.2353,98.336,307.26,52.03
1371,516.89,184.46,57.74,127.37,3,0,1,48,3.6683,97.337,318.17,51.98
1372,550.81,176.63,1.49,64.59,4,1,1,48,3.2442,97.134,329.53,39.07
1373,495.31,195.16,40.7,23.76,4,1,1,48,3.524,97.3,312.91,47.02
1374,490.96,197.65,34.86,140.2,2,2,1,47,3.3665,98.178,312.21,42.89
1375,546.48,173.22,156.05,99.91,4,2,1,47,3.749,98.671,328.43,42.61
1376,516.23,177.83,29.79,234.8,1,1,1,48,3.4708,98.603,331.31,40.36
1377,507.96,183.04,2.96,15.0,3,1,1,47,3.7391,97.361,317.4,57.83
1378,538.72,178.25,36.1,184.83,7,2,1,45,3.3794,98.584,275.95,43.76
1379,509.1,188.54,82.78,134.33,1,2,1,44,3.4324,98.012,287.59,40.39
1380,552.87,179.9,259.21,14.66,1,2,1,49,3.7683,98.162,333.86,45.69
1381,532.2,200.16,25.32,142.42,2,3,1,49,3.3208,99.004,303.88,48.82
1382,511.22,193.33,17.37,69.91,0,2,1,47,3.5471,97.831,296.83,44.29
1383,558.83,186.49,106.71,348.02,4,3,1,48,3.4331,97.367,319.68,46.22
1384,509.1,192.19,9.55,18.32,3,4,1,50,3.6645,99.184,316.95,50.01
1385,533.36,192.74,43.0,123.55,3,2,1,48,3.2776,97.53,305.2,40.23
1386,525.39,181.05,23.42,57.75,1,1,1,46,3.4623,97.735,326.36,45.89
1387,543.43,179.29,1.89,377.07,1,3,1,46,3.6194,98.766,282.1,41.8
1388,548.11,185.55,19.2,48.05,1,0,1,48,3.4442,98.709,271.89,41.13
1389,520.58,191.03,13.87,393.01,8,2,1,48,3.2351,99.001,343.06,53.76
1390,506.44,185.97,52.14,278.11,0,2,1,47,3.6231,97.46,285.3,44.55
1391,528.28,173.96,133.73,37.83,3,1,1,49,3.5019,97.881,277.54,39.69
1392,507.8,179.38,14.04,195.28,2,1,1,48,3.2068,97.315,302.82,44.44
1393,556.24,184.48,75.08,651.25,6,0,1,50,3.5676,98.353,309.35,38.95
1394,522.46,184.47,2.56,34.95,4,3,1,48,3.7519,97.731,299.48,43.91
1395,513.42,198.81,34.76,68.89,2,3,1,48,3.2666,98.722,304.97,41.61
1396,523.32,175.3,3.29,88.12,1,3,1,47,3.5544,97.001,278.73,47.55
1397,495.75,188.54,122.34,41.94,2,1,1,47,3.6372,97.149,325.7,54.69
1398,502.51,195.42,65.43,1.85,2,1,1,48,3.2425,98.081,276.35,44.13
1399,541.61,200.9,48.28,29.84,1,1,1,50,3.2136,99.395,310.5,41.8
1400,508.18,182.17,78.15,39.74,1,6,1,49,3.4785,99.227,315.15,45.46
1401,501.16,188.44,46.92,70.35,2,3,1,47,3.6747,99.485,324.28,52.46
1402,529.66,188.99,156.24,22.52,4,1,1,50,3.2964,98.042,315.0,47.58
1403,541.34,186.37,56.32,247.87,1,4,1,49,3.702,97.116,286.06,44.29
1404,532.94,184.31,116.36,146.46,1,1,1,47,3.5939,97.765,300.95,34.67
1405,537.93,188.05,32.76,10.69,4,1,1,47,3.3993,98.689,294.51,44.74
1406,506.38,167.27,5.6,126.01,5,2,1,48,3.5095,97.338,275.39,48.88
1407,494.41,189.77,33.8,127.24,1,0,1,48,3.7793,97.75,319.58,49.79
1408,547.02,185.88,6.11,375.43,1,2,1,45,3.3299,97.14,293.35,51.55
1409,514.19,183.44,40.4,0.36,3,0,1,45,3.4997,98.187,313.27,41.63
1410,515.49,199.33,29.64,34.19,1,1,1,48,3.5747,97.522,307.56,42.98
1411,543.91,180.28,43.85,315.38,3,3,1,46,3.2828,97.228,285.01,44.4
1412,530.01,182.18,0.45,322.83,0,3,1,47,3.2261,98.028,283.54,48.55
1413,528.21,198.94,9.75,153.01,1,2,1,44,3.2081,97.878,302.63,43.68
1414,558.97,179.18,30.42,174.17,4,1,1,48,3.3948,98.344,281.1,47.62
1415,508.42,181.15,135.26,11.51,2,0,1,46,3.2444,98.873,331.75,43.08
1416,536.7,183.97,21.77,86.55,1,1,1,46,3.6823,97.281,339.59,41.47
1417,521.03,190.89,24.85,31.61,2,1,1,48,3.7984,98.978,327.23,50.55
1418,524.83,186.45,56.44,23.99,1,2,1,46,3.2368,97.066,317.68,46.56
1419,547.51,175.95,41.66,199.48,0,3,1,49,3.4596,98.108,311.35,48.73
1420,529.14,181.27,15.98,17.41,2,2,1,49,3.2154,98.469,286.95,43.97
1421,529.69,180.75,23.81,75.88,4,3,1,48,3.2804,99.392,328.21,49.02
1422,539.31,184.46,11.05,334.8,7,1,1,45,3.3938,98.435,340.16,39.69
1423,513.43,187.98,152.19,24.67,5,0,1,48,3.4362,97.397,302.53,40.48
1424,504.89,187.93,6.3,457.97,2,0,1,47,3.7639,98.294,309.2,49.71
1425,501.19,172.57,20.92,619.82,2,1,1,47,3.4375,97.989,292.23,44.65
1426,484.61,192.45,1.18,97.33,2,1,1,49,3.4978,98.198,302.71,43.77
1427,557.01,186.77,11.28,22.38,2,1,1,48,3.3474,97.493,282.33,40.4
1428,500.14,194.69,68.23,45.59,3,5,1,47,3.2001,98.252,303.64,49.02
1429,516.02,188.11,10.11,66.3,3,1,1,44,3.7396,97.375,319.52,54.33
1430,515.02,192.71,3.76,44.41,5,1,1,49,3.249,98.86,317.15,48.04
1431,525.53,188.27,28.95,39.53,7,0,0,48,3.7785,98.485,315.52,42.75
1432,534.68,194.42,0.45,430.05,2,3,1,49,3.2785,97.196,256.29,51.93
1433,535.49,188.66,3.99,19.98,3,2,1,49,3.5629,99.224,311.06,46.8
1434,509.5,184.31,74.17,158.61,3,2,1,48,3.7996,98.541,323.49,42.84
1435,516.99,200.91,66.42,0.05,2,2,1,47,3.2831,97.79,309.81,51.38
1436,525.09,191.22,111.0,108.82,0,3,1,49,3.4544,97.114,334.98,44.1
1437,515.52,189.02,86.75,297.15,1,1,1,49,3.6683,98.581,307.81,37.79
1438,548.93,176.07,51.72,40.75,3,1,0,46,3.2193,97.934,318.74,43.41
1439,528.84,175.98,2.42,24.63,3,1,1,44,3.6139,99.269,287.94,47.66
1440,533.23,187.05,68.72,126.56,2,3,1,48,3.2482,97.087,322.9,41.41
1441,531.93,186.02,84.04,149.63,3,3,1,47,3.3419,97.098,327.31,35.64
1442,541.12,180.7,72.22,139.78,2,3,1,49,3.296,99.373,294.3,52.35
1443,523.26,185.99,31.96,46.16,4,1,1,45,3.7444,99.412,278.55,59.97
1444,496.66,196.12,11.93,34.87,4,3,1,47,3.3083,97.069,300.08,42.62
1445,527.19,189.87,83.99,374.61,1,3,1,46,3.2243,98.79,288.04,41.85
1446,508.28,177.01,58.45,308.14,3,0,1,50,3.5526,97.554,323.18,38.26
1447,510.48,184.22,177.79,73.35,5,3,1,47,3.4077,98.753,299.24,40.89
1448,530.55,179.37,7.62,224.65,1,4,0,48,3.4434,99.172,325.8,37.36
1449,542.29,182.29,11.51,72.25,1,1,1,48,3.2714,97.252,275.6,38.48
1450,520.38,182.1,10.71,66.28,2,3,1,49,3.6489,97.597,291.78,45.01
1451,525.56,181.66,70.78,20.46,2,2,1,47,3.5609,97.06,293.2,37.1
1452,550.64,176.21,9.31,66.7,1,1,1,47,3.4185,97.11,316.06,37.66
1453,524.33,184.11,3.1,92.51,6,5,1,50,3.3029,97.074,264.32,46.04
1454,566.83,181.08,294.47,2.73,1,1,1,47,3.5561,99.002,303.96,41.91
1455,530.18,164.49,1.13,70.46,3,0,1,49,3.6672,97.746,301.98,46.78
1456,488.31,199.37,81.15,182.44,3,2,1,49,3.3874,98.233,317.95,43.29
1457,533.56,192.62,20.46,136.75,2,1,1,47,3.2155,98.97,311.11,44.07
1458,526.86,182.37,82.92,120.99,2,4,1,48,3.3286,98.237,289.0,48.9
1459,543.22,185.13,36.4,288.36,0,1,1,48,3.6094,98.073,260.31,42.26
1460,532.12,176.8,104.36,2.18,3,1,1,48,3.7935,97.029,293.05,48.55
1461,517.51,196.87,117.28,97.72,6,2,1,47,3.208,98.42,282.13,42.9
1462,497.96,198.28,0.41,185.77,2,1,1,48,3.3837,97.312,283.41,40.9
1463,516.24,186.1,3.53,93.53,0,3,1,44,3.2372,98.912,293.83,39.63
1464,504.69,192.16,12.97,46.97,4,5,1,48,3.3898,97.644,327.99,36.72
1465,509.55,186.23,49.8,17.58,0,0,1,47,3.4435,98.685,282.08,38.8
1466,530.59,175.64,98.63,262.24,1,3,1,49,3.7525,98.616,269.19,36.13
1467,550.06,182.12,27.72,76.36,4,2,1,48,3.2483,98.542,297.25,40.03
1468,527.1,185.92,42.02,252.56,3,0,1,47,3.6663,97.667,303.88,49.11
1469,498.47,181.82,9.4,105.78,0,2,1,48,3.4373,97.668,302.4,44.96
1470,528.0,183.47,73.56,134.57,1,1,0,48,3.6868,99.158,295.49,43.06
1471,541.54,184.36,153.96,195.72,6,2,1,49,3.508,97.032,304.62,41.54
1472,509.02,184.43,14.08,129.16,2,2,1,50,3.2236,97.454,314.74,44.59
1473,517.59,185.37,30.73,60.91,4,0,1,49,3.7677,98.525,290.82,45.15
1474,520.26,177.58,4.05,86.5,0,2,1,47,3.2496,99.043,332.05,39.42
1475,505.87,179.98,36.86,194.97,3,3,1,46,3.5586,97.896,305.97,47.32
1476,531.67,176.01,31.44,56.14,5,2,1,48,3.7266,98.634,331.55,43.37
1477,517.82,191.84,7.02,58.95,2,0,1,48,3.2479,98.393,315.8,46.48
1478,527.55,170.26,26.26,12.07,5,3,1,50,3.5323,97.161,282.27,44.84
1479,504.03,193.08,18.3,295.23,1,3,1,49,3.6946,98.554,266.99,37.91
1480,512.13,194.7,33.2,11.45,3,2,1,46,3.7918,99.035,333.43,51.5
1481,533.0,182.88,39.65,125.37,1,3,1,47,3.6346,99.481,289.93,44.94
1482,513.29,166.78,0.38,63.97,1,1,1,49,3.367,97.074,307.86,43.16
1483,551.09,182.47,64.41,62.43,2,3,1,49,3.6197,98.65,296.74,47.91
1484,512.81,184.55,56.17,136.56,5,2,1,46,3.6235,98.036,339.53,39.21
1485,524.04,177.93,20.53,8.33,1,1,1,49,3.62,97.024,308.36,37.13
1486,536.79,181.39,2.45,108.08,4,5,1,48,3.7126,98.536,279.63,47.78
1487,494.47,195.71,63.28,177.43,1,2,1,47,3.2524,97.306,304.2,50.73
1488,488.31,189.65,139.72,211.38,3,2,1,47,3.2651,97.946,334.74,46.43
1489,492.54,178.53,12.36,22.44,2,3,1,48,3.5844,97.653,290.86,49.03
1490,542.73,173.82,17.59,273.25,1,1,1,45,3.7723,97.903,275.64,38.67
1491,510.07,182.71,9.14,128.1,2,2,0,49,3.4795,98.232,326.06,43.2
1492,566.05,183.51,38.71,256.3,1,2,1,47,3.7763,97.898,288.46,41.71
1493,509.84,188.47,7.57,79.7,1,3,1,49,3.7629,98.382,272.6,50.14
1494,523.32,181.25,19.82,93.72,2,1,0,47,3.7417,97.597,289.2,47.47
1495,547.76,188.58,53.73,301.65,3,2,1,46,3.7459,98.588,314.89,50.16
1496,556.11,198.55,36.96,276.2,0,3,1,48,3.739,99.134,318.51,41.91
1497,557.11,190.71,21.98,71.34,1,1,1,47,3.6919,97.56,317.57,39.34
1498,541.75,184.66,24.53,38.49,1,2,1,46,3.617,98.27,286.27,51.65
1499,538.43,183.72,37.16,59.94,5,1,1,49,3.2146,98.622,328.63,45.13
1500,530.67,182.5,0.26,58.88,1,3,1,47,3.2794,98.412,325.04,50.32
1501,534.01,193.26,3.68,40.57,1,3,1,45,3.2805,97.914,319.52,44.68
1502,510.08,180.61,95.89,37.53,1,3,1,47,3.2141,98.605,285.7,56.02
1503,505.27,185.32,3.65,236.85,4,1,1,49,3.27,97.071,295.68,50.89
1504,519.94,185.36,55.21,8.69,2,3,1,49,3.7518,97.925,316.19,44.2
1505,516.94,181.49,113.68,135.84,3,2,1,49,3.5983,98.332,322.01,45.1
1506,511.84,175.39,14.2,22.77,1,2,1,49,3.3872,97.052,287.0,45.12
1507,532.53,187.26,20.83,50.68,1,4,1,48,3.676,98.269,347.79,39.32
1508,537.2,184.57,37.87,7.62,1,1,1,50,3.493,98.636,306.27,42.59
1509,521.59,188.5,96.06,37.76,2,0,1,49,3.2853,98.898,330.18,42.21
1510,546.6,181.26,128.06,175.54,6,0,1,48,3.7307,97.283,281.99,46.16
1511,499.45,193.55,60.54,259.55,2,3,1,48,3.4032,99.476,313.86,40.92
1512,516.51,178.86,4.08,30.05,8,2,1,47,3.6193,98.515,281.48,44.25
1513,507.1,196.98,49.77,74.73,5,1,1,47,3.3744,97.908,312.66,43.17
1514,486.4,172.77,23.77,76.26,3,0,1,50,3.5,97.623,319.51,45.38
1515,518.51,188.04,28.63,248.17,5,1,1,49,3.6898,98.432,320.73,52.34
1516,517.81,188.33,2.27,172.66,0,2,1,50,3.2941,99.204,293.11,50.48
1517,547.24,179.43,9.54,86.36,1,1,1,48,3.7864,98.301,269.32,38.45
1518,531.35,187.97,70.34,133.31,4,0,1,50,3.2421,98.654,316.43,44.74
1519,501.56,193.96,27.23,225.56,1,6,1,47,3.5204,97.894,300.57,43.49
1520,553.37,169.48,16.16,1.15,0,1,1,49,3.7496,97.97,300.56,41.77
1521,541.98,188.52,21.8,61.88,1,2,1,45,3.7674,97.715,289.05,55.77
1522,530.48,167.55,86.71,285.33,2,1,0,48,3.3393,98.764,308.16,42.37
1523,515.92,178.24,62.2,161.79,0,1,1,48,3.2864,97.898,309.24,42.71
1524,502.73,196.4,14.3,93.93,5,1,1,46,3.6346,97.477,332.55,53.77
1525,513.3,180.93,5.62,90.51,3,2,1,47,3.2252,97.924,264.98,49.85
1526,539.6,176.78,13.07,51.28,4,0,1,47,3.4911,99.135,280.24,42.78
1527,553.92,183.61,114.09,88.21,1,1,1,45,3.6778,98.846,319.46,48.8
1528,547.78,199.48,39.21,127.84,3,1,1,48,3.5362,97.837,260.9,43.8
1529,511.2,172.18,34.31,65.03,1,3,1,46,3.3128,99.267,293.44,44.14
1530,499.85,177.64,40.83,150.28,2,1,1,48,3.4922,97.187,361.58,40.97
1531,522.54,195.48,20.51,236.99,5,1,1,46,3.7528,97.124,303.23,32.83
1532,488.17,198.0,74.05,20.17,2,3,1,49,3.5703,97.319,324.73,37.88
1533,525.82,184.28,33.34,72.08,2,3,1,48,3.6329,97.291,272.34,39.48
1534,517.34,176.33,5.59,62.91,5,1,1,47,3.4018,97.22,324.74,47.1
1535,511.61,199.67,6.22,139.56,1,0,1,49,3.3131,98.653,301.04,45.77
1536,491.3,196.16,34.64,34.5,3,4,1,49,3.3534,98.502,315.71,50.43
1537,529.24,189.75,124.1,122.68,2,2,1,48,3.5199,98.619,321.59,38.98
1538,510.41,179.31,16.59,251.95,3,1,1,47,3.3681,98.721,298.02,53.93
1539,498.94,184.66,91.65,64.98,4,2,1,46,3.5252,98.892,320.05,53.47
1540,468.3,183.88,64.99,290.32,3,1,1,47,3.6247,97.518,284.68,45.18
1541,519.5,187.32,12.81,598.26,5,1,1,46,3.6406,98.556,310.52,41.57
1542,551.9,195.16,1.67,13.46,1,1,1,47,3.2988,98.45,320.78,41.83
1543,549.9,191.16,4.83,31.84,1,3,1,50,3.6503,99.359,297.47,45.99
1544,511.77,177.46,58.67,360.4,1,3,1,49,3.6036,97.581,288.16,54.41
1545,509.16,194.64,10.02,381.35,1,2,1,47,3.2072,97.147,299.3,44.53
1546,528.44,187.19,20.88,12.34,2,2,1,48,3.2353,98.634,333.32,37.09
1547,502.03,189.81,31.34,1.81,3,4,0,49,3.5877,98.85,329.95,54.48
1548,525.43,195.27,58.17,21.08,4,2,1,48,3.4302,97.708,326.08,43.0
1549,533.79,177.22,5.41,662.96,3,2,1,47,3.2877,98.427,343.17,52.27
1550,542.08,184.75,23.47,23.81,1,1,1,48,3.2266,97.149,310.14,48.13
1551,518.2,181.28,29.87,83.79,6,2,0,46,3.2956,99.4,313.87,44.26
1552,516.33,174.02,35.02,226.4,1,1,1,47,3.7745,97.275,266.15,49.83
1553,504.2,187.43,76.76,2.47,1,3,1,47,3.6365,97.169,289.98,41.33
1554,505.12,202.58,8.48,111.31,4,4,1,44,3.5166,97.11,321.25,43.55
1555,515.92,172.12,74.22,38.93,4,3,1,48,3.7649,98.068,329.1,42.35
1556,526.61,184.77,53.12,237.95,3,1,1,47,3.5715,97.243,281.56,44.0
1557,536.44,189.48,36.52,40.0,2,0,1,46,3.6354,98.862,307.95,47.74
1558,505.54,185.86,54.11,139.29,2,0,1,47,3.3696,99.247,357.51,47.7
1559,546.87,184.21,23.9,134.58,3,0,0,46,3.5534,97.651,308.07,37.22
1560,515.12,175.91,6.7,30.05,2,3,1,48,3.2861,98.572,341.79,42.32
1561,519.62,186.63,49.32,4.25,2,2,1,47,3.4427,97.106,317.64,43.19
1562,506.55,179.7,33.47,63.16,4,2,1,50,3.2199,97.966,322.35,47.93
1563,476.36,169.67,45.9,40.96,2,0,1,44,3.33,97.732,289.99,38.0
1564,535.91,193.36,18.56,198.64,2,5,1,46,3.2449,97.572,274.6,48.53
1565,533.26,191.71,106.82,193.35,2,2,1,46,3.4327,98.612,325.89,39.37
1566,514.94,185.36,39.83,73.28,1,1,1,47,3.7058,97.326,316.76,46.24
1567,521.21,186.6,4.02,111.92,3,2,1,49,3.4268,99.152,311.33,50.57
1568,529.29,192.52,26.89,111.24,4,3,1,50,3.699,98.662,280.8,38.87
1569,491.87,186.57,63.54,210.65,4,3,1,46,3.5939,98.777,302.15,46.21
1570,510.48,191.33,71.12,66.41,2,1,1,48,3.5057,99.338,296.43,44.07
1571,534.3,182.92,30.71,38.66,2,4,1,49,3.3421,99.356,298.59,40.11
1572,497.42,194.18,101.31,36.95,3,4,1,47,3.7533,98.379,315.03,38.88
1573,525.28,187.25,14.02,92.19,3,0,1,48,3.2325,98.238,325.54,41.46
1574,495.58,186.36,23.79,71.55,8,3,1,47,3.6133,97.838,316.29,40.95
1575,528.4,176.11,102.99,69.6,2,3,0,48,3.5727,98.789,314.28,43.97
1576,519.36,187.01,101.96,11.47,1,2,1,47,3.4646,98.346,312.5,42.87
1577,490.93,179.18,52.09,152.16,6,3,1,46,3.3442,99.332,306.15,47.12
1578,540.97,180.53,88.15,28.86,5,2,1,49,3.4584,97.597,291.73,49.04
1579,506.78,179.29,4.18,26.32,4,8,1,48,3.7237,97.776,311.03,37.35
1580,505.42,177.54,90.11,63.88,3,2,1,48,3.7021,97.79,326.44,43.75
1581,523.61,199.87,17.4,31.02,2,1,1,45,3.7648,99.015,307.46,40.25
1582,540.68,194.32,8.84,105.21,3,1,1,48,3.3847,97.248,289.75,39.57
1583,501.72,198.44,12.31,55.72,2,0,1,48,3.4323,98.139,283.7,37.16
1584,521.11,176.44,24.36,71.5,2,0,1,47,3.2112,98.069,289.02,36.79
1585,527.72,185.5,13.02,92.45,6,1,1,48,3.7658,97.183,284.84,42.4
1586,532.48,175.95,17.39,27.31,4,0,1,45,3.3976,98.027,373.61,46.96
1587,523.18,180.13,6.53,20.32,3,1,1,46,3.4425,98.283,290.69,46.95
1588,513.39,178.57,15.81,254.85,5,3,1,48,3.7447,97.163,309.15,39.74
1589,505.1,193.68,38.22,68.24,3,1,1,47,3.516,98.275,308.09,39.23
1590,521.55,182.23,26.24,63.74,1,1,1,50,3.5397,99.398,341.09,46.2
1591,500.7,192.48,19.16,4.35,3,1,1,47,3.3057,99.447,319.45,42.84
1592,467.42,189.23,61.75,82.69,2,1,1,47,3.4992,98.329,319.34,49.45
1593,527.86,201.13,100.79,96.94,1,1,1,48,3.7509,98.288,313.84,39.45
1594,536.27,174.64,63.62,98.2,2,4,1,49,3.5352,97.714,316.05,35.71
1595,477.47,193.81,18.16,147.32,2,2,1,45,3.3531,99.493,317.09,48.06
1596,501.82,193.03,61.39,23.45,1,2,1,48,3.2187,97.686,296.2,35.55
1597,531.14,178.19,7.42,34.88,2,1,1,47,3.4018,98.132,289.82,37.77
1598,557.03,192.05,6.28,199.75,4,1,1,50,3.5436,97.007,311.29,41.65
